file,nct,pmid,claimed_name,claimed_year,status,esummary_title,esummary_year,suggested_pmid,suggested_title,suggested_query,status_v2
LENACAPAVIR_PREP_REVIEW.html,NCT04994509,39046157,PURPOSE-1,,WRONG_PMID,Twice-Yearly Lenacapavir or Daily F/TAF for HIV Prevention in Cisgender Women.,2024 Oct 3,,,,OK_KEYWORDS
LENACAPAVIR_PREP_REVIEW.html,NCT04925752,39602624,PURPOSE-2,,WRONG_PMID,Twice-Yearly Lenacapavir for HIV Prevention in Men and Gender-Diverse Persons.,2025 Apr 3,,,,OK_KEYWORDS
LIPID_HUB_REVIEW.html,NCT01492361,30415628,REDUCE-IT,,WRONG_PMID,Cardiovascular Risk Reduction with Icosapent Ethyl for Hypertriglyceridemia.,2019 Jan 3,42006413,Cardiovascular outcomes with icosapent ethyl by burden of standard modifiable cardiovascular risk factors in REDUCE-IT.,REDUCE-IT[ti],WRONG_PMID
LIPID_HUB_REVIEW.html,NCT02104817,33190147,STRENGTH,,OK,Effect of High-Dose Omega-3 Fatty Acids vs Corn Oil on Major Adverse Cardiovascular Events in Patients at High Cardiovascular Risk: The STRENGTH Randomized Clinical Trial.,2020 Dec 8,,,,OK_ACRONYM
LIPID_HUB_REVIEW.html,NCT01169259,33206192,VITAL,,OK,Effect of Vitamin D3 Supplements on Development of Advanced Cancer: A Secondary Analysis of the VITAL Randomized Clinical Trial.,2020 Nov 2,,,,OK_ACRONYM
LIPID_HUB_REVIEW.html,NCT01841944,33191772,OMEMI,,WRONG_PMID,"Effects of n-3 Fatty Acid Supplements in Elderly Patients After Myocardial Infarction: A Randomized, Controlled Trial.",2021 Feb 9,34742136,One year of omega 3 polyunsaturated fatty acid supplementation does not reduce circulating prothrombotic microvesicles in elderly subjects after suffering a myocardial infarction.,NCT01841944[si],WRONG_PMID
LIPID_HUB_REVIEW.html,NCT02944682,36214599,RESPECT-EPA,,WRONG_PMID,Liquefied Petroleum Gas or Biomass for Cooking and Effects on Birth Weight.,2022 Nov 10,41474812,,NCT02944682[si],WRONG_PMID
LU_PSMA_MCRPC_REVIEW.html,NCT03511664,34161051,VISION,,WRONG_PMID,Lutetium-177-PSMA-617 for Metastatic Castration-Resistant Prostate Cancer.,2021 Sep 16,39162634,Quantitative (68)Ga-PSMA-11 PET and Clinical Outcomes in Metastatic Castration-resistant Prostate Cancer Following (177)Lu-PSMA-617 (VISION Trial).,NCT03511664[si],WRONG_PMID
LU_PSMA_MCRPC_REVIEW.html,NCT04689828,39293462,PSMAfore,,OK,"(177)Lu-PSMA-617 versus a change of androgen receptor pathway inhibitor therapy for taxane-naive patients with progressive metastatic castration-resistant prostate cancer (PSMAfore): a phase 3, randomised, controlled trial.",2024 Sep 28,,,,OK_ACRONYM
MALARIA_ACT_REVIEW.html,NCT01704508,28335780,Bandim AL-vs-DP,,OK,Considerable interobserver variation in delineation of pancreatic cancer on 3DCT and 4DCT: a multi-institutional study.,2017 Mar 23,,,,OK_ACRONYM
MALARIA_VACCINE_REVIEW.html,NCT00866619,25913272,"RTS,S/AS01 Phase 3",,OK,"Efficacy and safety of RTS,S/AS01 malaria vaccine with or without a booster dose in infants and children in Africa: final results of a phase 3, individually randomised, controlled trial.",2015 Jul 4,,,,OK_ACRONYM
MALARIA_VACCINE_REVIEW.html,NCT03896724,33964223,R21/Matrix-M Phase 2b (Datoo 2021),,OK,"Efficacy of a low-dose candidate malaria vaccine, R21 in adjuvant Matrix-M, with seasonal administration to children in Burkina Faso: a randomised controlled trial.",2021 May 15,,,,OK_ACRONYM
MALARIA_VACCINE_REVIEW.html,NCT04704830,38310910,R21/Matrix-M Phase 3 (Datoo 2024),,OK,"Safety and efficacy of malaria vaccine candidate R21/Matrix-M in African children: a multicentre, double-blind, randomised, phase 3 trial.",2024 Feb 10,,,,OK_ACRONYM
MALARIA_VACCINES_REVIEW.html,NCT00866619,25913272,"RTS,S Phase 3",,OK,"Efficacy and safety of RTS,S/AS01 malaria vaccine with or without a booster dose in infants and children in Africa: final results of a phase 3, individually randomised, controlled trial.",2015 Jul 4,,,,OK_ACRONYM
MALARIA_VACCINES_REVIEW.html,NCT03896724,33964223,R21 Phase 2b,,OK,"Efficacy of a low-dose candidate malaria vaccine, R21 in adjuvant Matrix-M, with seasonal administration to children in Burkina Faso: a randomised controlled trial.",2021 May 15,,,,OK_ACRONYM
MALARIA_VACCINES_REVIEW.html,NCT04704830,38346856,R21 Phase 3,,WRONG_PMID,Statement of Retraction: Liver X Receptors Activation Attenuates Ischemia Reperfusion Injury of Liver Graft in Rats.,2024 Dec,38310910,"Safety and efficacy of malaria vaccine candidate R21/Matrix-M in African children: a multicentre, double-blind, randomised, phase 3 trial.",NCT04704830[si],WRONG_PMID
MDR_TB_SHORTENED_REVIEW.html,NCT02589782,36546625,TB-PRACTECAL (BPaLM vs SOC),,WRONG_PMID,"A 24-Week, All-Oral Regimen for Rifampin-Resistant Tuberculosis.",2022 Dec 22,38842323,How much should we still worry about QTc prolongation in rifampicin-resistant tuberculosis? ECG findings from TB-PRACTECAL clinical trial.,NCT02589782[si],WRONG_PMID
MDR_TB_SHORTENED_REVIEW.html,NCT02333799,32130813,Nix-TB (BPaL single-arm XDR-TB),,WRONG_PMID,Treatment of Highly Drug-Resistant Pulmonary Tuberculosis.,2020 Mar 5,36804834,Analysis of Dynamic Efficacy Endpoints of the Nix-TB Trial.,NCT02333799[si],WRONG_PMID
MDR_TB_SHORTENED_REVIEW.html,NCT03086486,36167739,ZeNix (BPaL dose-finding),,WRONG_PMID,"Corrigendum to ""D-578, an orally active triple monoamine reuptake inhibitor, displays antidepressant and anti-PTSD like effects in rats"" [Eur. J. Pharmacol. 862 (2019) 172632].",2022 Oct 15,36053506,Bedaquiline-Pretomanid-Linezolid Regimens for Drug-Resistant Tuberculosis.,NCT03086486[si],WRONG_PMID
MDRTB_BPAL_REVIEW.html,NCT02333799,32130813,Nix-TB,,WRONG_PMID,Treatment of Highly Drug-Resistant Pulmonary Tuberculosis.,2020 Mar 5,36804834,Analysis of Dynamic Efficacy Endpoints of the Nix-TB Trial.,NCT02333799[si],WRONG_PMID
MDRTB_BPAL_REVIEW.html,NCT03086486,36099496,ZeNix,,WRONG_PMID,Prophylaxis of Post-Endoscopic Retrograde Cholangiopancreatography Pancreatitis Using Temporary Pancreatic Stents Versus Rectal Nonsteroidal Anti-inflammatory Drugs: A Randomized Controlled Trial.,2022 Jul 1,36053506,,NCT03086486[si],WRONG_PMID
MDRTB_BPAL_REVIEW.html,NCT02589782,36342063,TB-PRACTECAL,,WRONG_PMID,Dietary ingredient change induces a transient MyD88-dependent mucosal enteric glial cell response and promotes obesity.,2023 Dec,38842323,How much should we still worry about QTc prolongation in rifampicin-resistant tuberculosis? ECG findings from TB-PRACTECAL clinical trial.,NCT02589782[si],WRONG_PMID
MEDITERRANEAN_DIET_CV_REVIEW.html,LEGACY-ISRCTN-35739639-PREDIMED,29897866,PREDIMED (Estruch 2018 reanalysis),,WRONG_PMID,Primary Prevention of Cardiovascular Disease with a Mediterranean Diet Supplemented with Extra-Virgin Olive Oil or Nuts.,2018 Jun 21,42082050,Exploring the Mediterranean Diet Among Medical Students: a multicenter PREDIMED Survey.,PREDIMED[ti],OK_KEYWORDS
MEDITERRANEAN_DIET_CV_REVIEW.html,NCT00924937,35525596,CORDIOPREV (Delgado-Lista 2022),,WRONG_PMID,Target-triggered cascade signal amplification for sensitive electrochemical detection of SARS-CoV-2 with clinical application.,2022 May 22,41611577,Incidence of major adverse cardiovascular events decreases with greater adherence to both Mediterranean and low-fat dietary patterns in secondary prevention patients: a randomized controlled trial.,NCT00924937[si],WRONG_PMID
MEDITERRANEAN_DIET_CV_REVIEW.html,LEGACY-ISRCTN-89898870-PREDIMEDPLUS,38924767,PREDIMED-Plus (Salas-Salvado 2024),,WRONG_PMID,Accidental uterine extensions in cesarean deliveries - outcome of subsequent pregnancy.,2024 Sep 25,,,,WRONG_PMID
MENTAL_HEALTH_FRIENDSHIP_BENCH_REVIEW.html,LEGACY-PACTR-FRIENDSHIP-BENCH,28027368,Friendship Bench Zimbabwe,,WRONG_PMID,Effect of a Primary Care-Based Psychological Intervention on Symptoms of Common Mental Disorders in Zimbabwe: A Randomized Clinical Trial.,2016 Dec 27,,,,OK_DRUG
MHEALTH_ART_ADHERENCE_REVIEW.html,NCT00830622,21071074,WelTel Kenya 1,,OK,Effects of a mobile phone short message service on antiretroviral treatment adherence in Kenya (WelTel Kenya1): a randomised trial.,2010 Nov 27,,,,OK_DRUG
MIGRAINE_ACUTE_REVIEW.html,NCT03461757,31816158,ACHIEVE I,,WRONG_PMID,Volunteering at CerviCusco in Peru.,2020 Mar,41652666,"Efficacy and safety of rimegepant for the acute treatment of migraine in Black or African American adults: A post hoc pooled subgroup analysis from three randomized, placebo-controlled clinical trials.",NCT03461757[si],WRONG_PMID
MIGRAINE_ACUTE_REVIEW.html,NCT03235479,31821278,ACHIEVE II,,WRONG_PMID,Post-operative periprosthetic humeral fractures after reverse shoulder arthroplasty: a review of the literature.,2019 Dec 5,41652666,"Efficacy and safety of rimegepant for the acute treatment of migraine in Black or African American adults: A post hoc pooled subgroup analysis from three randomized, placebo-controlled clinical trials.",NCT03235479[si],WRONG_PMID
MIGRAINE_ACUTE_REVIEW.html,NCT02867709,31466997,SAMURAI,,WRONG_PMID,Stress urinary incontinence: study finds fourfold variation in use of surgery across England.,2019 Aug 29,39982105,Efficacy of ubrogepant and atogepant in males and females with migraine: A secondary analysis of randomized clinical trials.,NCT02867709[si],WRONG_PMID
MIGRAINE_ACUTE_REVIEW.html,NCT03872453,30699266,Rimegepant Study 303,,WRONG_PMID,[Elimination of cervical cancer in Latin America].,2018 Nov-Dic,,,,WRONG_PMID
MIRIKIZUMAB_UC_REVIEW.html,NCT03518086,37379135,LUCENT-1,,WRONG_PMID,Mirikizumab as Induction and Maintenance Therapy for Ulcerative Colitis.,2023 Jun 29,40591171,Bowel urgency in ulcerative colitis: effect of baseline urgency and change in urgency in response to mirikizumab.,NCT03518086[si],WRONG_PMID
MIRIKIZUMAB_UC_REVIEW.html,NCT03524092,37379135,LUCENT-2,,WRONG_PMID,Mirikizumab as Induction and Maintenance Therapy for Ulcerative Colitis.,2023 Jun 29,40591171,Bowel urgency in ulcerative colitis: effect of baseline urgency and change in urgency in response to mirikizumab.,NCT03524092[si],WRONG_PMID
MIRVETUXIMAB_OVARIAN_REVIEW.html,NCT04209855,38567989,MIRASOL,,WRONG_PMID,"Detection of uridine diphosphate glucuronosyltransferase 1A1 for pancreatic cancer imaging and treatment via a ""turn-on"" fluorescent probe.",2024 May 13,40179908,"Patient-reported outcomes from the MIRASOL trial evaluating mirvetuximab soravtansine versus chemotherapy in patients with folate receptor α-positive, platinum-resistant ovarian cancer: a randomised, open-label, phase 3 trial.",NCT04209855[si],WRONG_PMID
MITAPIVAT_THALASSEMIA_REVIEW.html,NCT04770753,39349100,ENERGIZE,,WRONG_PMID,Dysmenorrhea-Related Impact on Functioning Scale: Development and Measurement Properties for Cisgender Women and Transgender Men.,2025 Jan,40544857,"Mitapivat in adults with non-transfusion-dependent α-thalassaemia or β-thalassaemia (ENERGIZE): a phase 3, international, randomised, double-blind, placebo-controlled trial.",NCT04770753[si],WRONG_PMID
MITRAL_FUNCMR_REVIEW.html,NCT01626079,30280640,COAPT,,WRONG_PMID,Transcatheter Mitral-Valve Repair in Patients with Heart Failure.,2018 Dec 13,40357542,Impact of Natriuretic Peptide and Prior Hospitalization in Patients With Severe Mitral Regurgitation: COAPT Trial.,NCT01626079[si],WRONG_PMID
MITRAL_FUNCMR_REVIEW.html,NCT01920698,30145927,MITRA-FR,,WRONG_PMID,Percutaneous Repair or Medical Treatment for Secondary Mitral Regurgitation.,2018 Dec 13,33347327,Characteristics and Outcome of COAPT-Eligible Patients in the MITRA-FR Trial.,NCT01920698[si],OK_DRUG
MITRAL_FUNCMR_REVIEW.html,NCT02444338,39216092,RESHAPE-HF2,,WRONG_PMID,Transcatheter Valve Repair in Heart Failure with Moderate to Severe Mitral Regurgitation.,2024 Nov 14,,,,WRONG_PMID
MM_1L_REVIEW.html,NCT02252172,30790663,MAIA,,WRONG_PMID,Molecular cloning and expression analysis of MyD88 and TRAF6 in Qihe crucian carp Carassius auratus.,2019 Apr,39952901,"Sustained Improvement in Health-Related Quality of Life in Transplant-Ineligible Newly Diagnosed Multiple Myeloma Treated With Daratumumab, Lenalidomide, and Dexamethasone: MAIA Final Analysis of Patient-Reported Outcomes.",NCT02252172[si],WRONG_PMID
MM_1L_REVIEW.html,NCT02195479,29231133,ALCYONE,,WRONG_PMID,"Daratumumab plus Bortezomib, Melphalan, and Prednisone for Untreated Myeloma.",2018 Feb 8,40220771,"Bortezomib, melphalan, and prednisone with or without daratumumab in transplant-ineligible patients with newly diagnosed multiple myeloma (ALCYONE): final analysis of an open-label, randomised, multicentre, phase 3 trial.",NCT02195479[si],OK_KEYWORDS
MM_1L_REVIEW.html,NCT02541383,31171419,CASSIOPEIA,,OK,"Bortezomib, thalidomide, and dexamethasone with or without daratumumab before and after autologous stem-cell transplantation for newly diagnosed multiple myeloma (CASSIOPEIA): a randomised, open-label, phase 3 study.",2019 Jul 6,,,,OK_ACRONYM
MM_1L_REVIEW.html,NCT03319667,38842558,IMROZ,,WRONG_PMID,Comparison of Ductal Stent Versus Surgical Shunt as Initial Intervention for Neonates with Pulmonary Atresia with Intact Ventricular Septum.,2024 Jun 6,41758929,"Isatuximab, bortezomib, lenalidomide, dexamethasone for multiple myeloma: dynamics of MRD-negativity in the IMROZ study.",NCT03319667[si],WRONG_PMID
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT02998528,35403841,CheckMate-816,,WRONG_PMID,Neoadjuvant Nivolumab plus Chemotherapy in Resectable Lung Cancer.,2022 May 26,40454642,Overall Survival with Neoadjuvant Nivolumab plus Chemotherapy in Lung Cancer.,NCT02998528[si],OK_KEYWORDS
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03425643,37272513,KEYNOTE-671,,WRONG_PMID,Perioperative Pembrolizumab for Early-Stage Non-Small-Cell Lung Cancer.,2023 Aug 10,41875364,A Subgroup Analysis of Perioperative Pembrolizumab in Clinical Stage II Non-Small-Cell Lung Cancer from the Randomized KEYNOTE-671 Study.,NCT03425643[si],OK_KEYWORDS
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03800134,37870974,AEGEAN,,WRONG_PMID,Perioperative Durvalumab for Resectable Non-Small-Cell Lung Cancer.,2023 Nov 2,40545237,Surgical Outcomes With Neoadjuvant Durvalumab Plus Chemotherapy Followed by Adjuvant Durvalumab in Resectable NSCLC.,NCT03800134[si],WRONG_PMID
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT02878330,32726528,Nirsevimab Phase 2b,,WRONG_PMID,Single-Dose Nirsevimab for Prevention of RSV in Preterm Infants.,2020 Jul 30,38902186,Parental knowledge and attitudes to infant immunization in the context of RSV: All about confidence?,NCT02878330[si],OK_KEYWORDS
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT03979313,35235726,MELODY,,WRONG_PMID,Nirsevimab for Prevention of RSV in Healthy Late-Preterm and Term Infants.,2022 Mar 3,40958705,Cost-effectiveness of strategies using preventive interventions to protect infants in Chile from respiratory syncytial virus.,NCT03979313[si],OK_KEYWORDS
OBESITY_DRUGS_REVIEW.html,NCT04184622,35658024,SURMOUNT-1,,WRONG_PMID,Tirzepatide Once Weekly for the Treatment of Obesity.,2022 Jul 21,41885866,Weight Changes With Tirzepatide and Concomitant Weight-Inducing Medications: Post Hoc Analysis of Randomized Clinical Trials.,NCT04184622[si],OK_KEYWORDS
OBESITY_DRUGS_REVIEW.html,NCT03548935,33567185,STEP 1,,WRONG_PMID,Once-Weekly Semaglutide in Adults with Overweight or Obesity.,2021 Mar 18,40980163,Proteomic signatures reflect effects of semaglutide treatment for MASH.,NCT03548935[si],OK_KEYWORDS
OBESITY_DRUGS_REVIEW.html,NCT01272219,26132939,SCALE Obesity,,WRONG_PMID,"A Randomized, Controlled Trial of 3.0 mg of Liraglutide in Weight Management.",2015 Jul 2,39316288,The Correlation Between Body Mass Index and Health-Related Quality of Life: Data from Two Weight Loss Intervention Studies.,NCT01272219[si],OK_KEYWORDS
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02151981,27959700,AURA3,,WRONG_PMID,Osimertinib or Platinum-Pemetrexed in EGFR T790M-Positive Lung Cancer.,2017 Feb 16,41166679,Variability of Circulating Tumor DNA Levels in Plasma Samples From Patients With Advanced Non-Small-Cell Lung Cancer in the Absence of Treatment.,NCT02151981[si],OK_KEYWORDS
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02296125,29151359,FLAURA,,WRONG_PMID,Osimertinib in Untreated EGFR-Mutated Advanced Non-Small-Cell Lung Cancer.,2018 Jan 11,41166679,Variability of Circulating Tumor DNA Levels in Plasma Samples From Patients With Advanced Non-Small-Cell Lung Cancer in the Absence of Treatment.,NCT02296125[si],OK_KEYWORDS
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02511106,32955177,ADAURA,,WRONG_PMID,Osimertinib in Resected EGFR-Mutated Non-Small-Cell Lung Cancer.,2020 Oct 29,40311309,EGFR mutation testing across the osimertinib clinical program.,NCT02511106[si],OK_KEYWORDS
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT04035486,37937763,FLAURA2,,WRONG_PMID,Osimertinib with or without Chemotherapy in EGFR-Mutated Advanced NSCLC.,2023 Nov 23,41104938,Survival with Osimertinib plus Chemotherapy in EGFR-Mutated Advanced NSCLC.,NCT04035486[si],OK_KEYWORDS
PAH_THERAPY_REVIEW.html,NCT04576988,36877098,STELLAR,,WRONG_PMID,Phase 3 Trial of Sotatercept for Treatment of Pulmonary Arterial Hypertension.,2023 Apr 20,40526255,,NCT04576988[si],OK_KEYWORDS
PAH_THERAPY_REVIEW.html,NCT01106014,26699168,GRIPHON,,WRONG_PMID,Selexipag for the Treatment of Pulmonary Arterial Hypertension.,2015 Dec 24,39222737,Changes in REVEAL Lite 2 risk status are associated with long-term outcomes in patients with pulmonary arterial hypertension: A post-hoc analysis of the GRIPHON study.,NCT01106014[si],OK_KEYWORDS
PAH_THERAPY_REVIEW.html,NCT00810693,23883378,PATENT-1,,WRONG_PMID,Riociguat for the treatment of pulmonary arterial hypertension.,2013 Jul 25,34353714,Effect of riociguat on right ventricular function in patients with pulmonary arterial hypertension and chronic thromboembolic pulmonary hypertension.,NCT00810693[si],OK_KEYWORDS
PAH_THERAPY_REVIEW.html,NCT00660179,23984728,SERAPHIN,,WRONG_PMID,Macitentan and morbidity and mortality in pulmonary arterial hypertension.,2013 Aug 29,35917059,Adjusting Overall Survival Estimates of Macitentan in Pulmonary Arterial Hypertension After Treatment Switching: Results from the SERAPHIN Study.,NCT00660179[si],OK_KEYWORDS
PARP_ARPI_MCRPC_REVIEW.html,NCT03732820,37714168,PROpel,,OK,"Olaparib plus abiraterone versus placebo plus abiraterone in metastatic castration-resistant prostate cancer (PROpel): final prespecified overall survival results of a randomised, double-blind, phase 3 trial.",2023 Oct,,,,OK_ACRONYM
PARP_ARPI_MCRPC_REVIEW.html,NCT03748641,37399894,MAGNITUDE,,OK,Niraparib plus abiraterone acetate with prednisone in patients with metastatic castration-resistant prostate cancer and homologous recombination repair gene alterations: second interim analysis of the randomized phase III MAGNITUDE trial.,2023 Sep,,,,OK_ACRONYM
PARP_ARPI_MCRPC_REVIEW.html,NCT03395197,37285865,TALAPRO-2,,OK,"Talazoparib plus enzalutamide in men with first-line metastatic castration-resistant prostate cancer (TALAPRO-2): a randomised, placebo-controlled, phase 3 trial.",2023 Jul 22,,,,OK_ACRONYM
PARP_OVARIAN_REVIEW.html,NCT01844986,30345884,SOLO-1,,WRONG_PMID,Maintenance Olaparib in Patients with Newly Diagnosed Advanced Ovarian Cancer.,2018 Dec 27,39695768,Patterns of genomic instability in > 2000 patients with ovarian cancer across six clinical trials evaluating olaparib.,NCT01844986[si],OK_KEYWORDS
